user,repo,fun_exported
aphalo,ggspectra,prefix_name2exponent
aphalo,ggspectra,s.e.action_label
aphalo,ggspectra,s.e.irrad_label
aphalo,ggspectra,s.e.response_label
aphalo,ggspectra,s.q.action_label
aphalo,ggspectra,s.q.irrad_label
aphalo,ggspectra,s.q.response_label
aphalo,ggspectra,scale_x_energy_J_continuous
aphalo,ggspectra,scale_x_energy_eV_continuous
aphalo,ggspectra,scale_x_frequency_continuous
aphalo,ggspectra,scale_x_wavenumber_continuous
aphalo,ggspectra,scale_x_wl_continuous
aphalo,ggspectra,scale_y_A_continuous
aphalo,ggspectra,scale_y_A_internal_continuous
aphalo,ggspectra,scale_y_A_total_continuous
aphalo,ggspectra,scale_y_Afr_continuous
aphalo,ggspectra,scale_y_Rfr_continuous
aphalo,ggspectra,scale_y_Rfr_specular_continuous
aphalo,ggspectra,scale_y_Rfr_total_continuous
aphalo,ggspectra,scale_y_Tfr_continuous
aphalo,ggspectra,scale_y_Tfr_internal_continuous
aphalo,ggspectra,scale_y_Tfr_total_continuous
aphalo,ggspectra,scale_y_counts_continuous
aphalo,ggspectra,scale_y_counts_tg_continuous
aphalo,ggspectra,scale_y_cps_continuous
aphalo,ggspectra,scale_y_multipliers_continuous
aphalo,ggspectra,scale_y_s.e.action_continuous
aphalo,ggspectra,scale_y_s.e.irrad_continuous
aphalo,ggspectra,scale_y_s.e.irrad_log10
aphalo,ggspectra,scale_y_s.e.response_continuous
aphalo,ggspectra,scale_y_s.q.action_continuous
aphalo,ggspectra,scale_y_s.q.irrad_continuous
aphalo,ggspectra,scale_y_s.q.irrad_log10
aphalo,ggspectra,scale_y_s.q.response_continuous
aphalo,ggspectra,sec_axis_energy_J
aphalo,ggspectra,sec_axis_energy_eV
aphalo,ggspectra,sec_axis_w_frequency
aphalo,ggspectra,sec_axis_w_number
aphalo,ggspectra,sec_axis_wl
aphalo,ggspectra,set_annotations_default
aphalo,ggspectra,set_w.band_default
aphalo,ggspectra,stat_color
aphalo,ggspectra,stat_find_qtys
aphalo,ggspectra,stat_find_wls
aphalo,ggspectra,stat_label_peaks
aphalo,ggspectra,stat_label_valleys
aphalo,ggspectra,stat_peaks
aphalo,ggspectra,stat_spikes
aphalo,ggspectra,stat_valleys
aphalo,ggspectra,stat_wb_box
aphalo,ggspectra,stat_wb_column
aphalo,ggspectra,stat_wb_contribution
aphalo,ggspectra,stat_wb_e_irrad
aphalo,ggspectra,stat_wb_e_sirrad
aphalo,ggspectra,stat_wb_hbar
aphalo,ggspectra,stat_wb_irrad
aphalo,ggspectra,stat_wb_label
aphalo,ggspectra,stat_wb_mean
aphalo,ggspectra,stat_wb_q_irrad
aphalo,ggspectra,stat_wb_q_sirrad
aphalo,ggspectra,stat_wb_relative
aphalo,ggspectra,stat_wb_sirrad
aphalo,ggspectra,stat_wb_total
aphalo,ggspectra,stat_wl_strip
aphalo,ggspectra,stat_wl_summary
aphalo,ggspectra,subtitle_spct.generic_spct
aphalo,ggspectra,title_spct
aphalo,ggspectra,w_energy_J_label
aphalo,ggspectra,w_energy_eV_label
aphalo,ggspectra,w_frequency
aphalo,ggspectra,w_frequency_label
aphalo,ggspectra,w_length_label
aphalo,ggspectra,w_number
aphalo,ggspectra,w_number_label
aphalo,ggspectra,wl_guide
briatte,ggnetwork,fortify
briatte,ggnetwork,geom_edgelabel
briatte,ggnetwork,geom_edgelabel_repel
briatte,ggnetwork,geom_edges
briatte,ggnetwork,geom_edgetext
briatte,ggnetwork,geom_edgetext_repel
briatte,ggnetwork,geom_nodelabel
briatte,ggnetwork,geom_nodelabel_repel
briatte,ggnetwork,geom_nodes
briatte,ggnetwork,geom_nodetext
briatte,ggnetwork,geom_nodetext_repel
briatte,ggnetwork,ggnetwork
briatte,ggnetwork,theme_blank
briatte,ggnetwork,theme_facet
briatte,ggnetwork,unit
ricardo-bion,ggtech,geom_tech
ricardo-bion,ggtech,scale_color_tech
ricardo-bion,ggtech,scale_fill_tech
ricardo-bion,ggtech,techGrob
ricardo-bion,ggtech,theme_airbnb_fancy
ricardo-bion,ggtech,theme_tech
ricardo-bion,ggradar,ggradar
Ather-Energy,ggTimeSeries,Marimekkofy
Ather-Energy,ggTimeSeries,ggplot_calendar_heatmap
Ather-Energy,ggTimeSeries,ggplot_horizon
Ather-Energy,ggTimeSeries,ggplot_waterfall
Ather-Energy,ggTimeSeries,stat_calendar_heatmap
Ather-Energy,ggTimeSeries,stat_horizon
Ather-Energy,ggTimeSeries,stat_marimekko
Ather-Energy,ggTimeSeries,stat_occurrence
Ather-Energy,ggTimeSeries,stat_steamgraph
Ather-Energy,ggTimeSeries,stat_waterfall
road2stat,ggsci,pal_aaas
road2stat,ggsci,pal_bmj
road2stat,ggsci,pal_bs5
road2stat,ggsci,pal_cosmic
road2stat,ggsci,pal_d3
road2stat,ggsci,pal_flatui
road2stat,ggsci,pal_frontiers
road2stat,ggsci,pal_futurama
road2stat,ggsci,pal_gsea
road2stat,ggsci,pal_igv
road2stat,ggsci,pal_jama
road2stat,ggsci,pal_jco
road2stat,ggsci,pal_lancet
road2stat,ggsci,pal_locuszoom
road2stat,ggsci,pal_material
road2stat,ggsci,pal_nejm
road2stat,ggsci,pal_npg
road2stat,ggsci,pal_observable
road2stat,ggsci,pal_rickandmorty
road2stat,ggsci,pal_simpsons
road2stat,ggsci,pal_startrek
road2stat,ggsci,pal_tron
road2stat,ggsci,pal_tw3
road2stat,ggsci,pal_uchicago
road2stat,ggsci,pal_ucscgb
road2stat,ggsci,rgb_bs5
road2stat,ggsci,rgb_gsea
road2stat,ggsci,rgb_material
road2stat,ggsci,rgb_tw3
road2stat,ggsci,scale_color_aaas
road2stat,ggsci,scale_color_bmj
road2stat,ggsci,scale_color_bs5
road2stat,ggsci,scale_color_cosmic
road2stat,ggsci,scale_color_d3
road2stat,ggsci,scale_color_flatui
road2stat,ggsci,scale_color_frontiers
road2stat,ggsci,scale_color_futurama
road2stat,ggsci,scale_color_gsea
road2stat,ggsci,scale_color_igv
road2stat,ggsci,scale_color_jama
road2stat,ggsci,scale_color_jco
road2stat,ggsci,scale_color_lancet
road2stat,ggsci,scale_color_locuszoom
road2stat,ggsci,scale_color_material
road2stat,ggsci,scale_color_nejm
road2stat,ggsci,scale_color_npg
road2stat,ggsci,scale_color_observable
road2stat,ggsci,scale_color_rickandmorty
road2stat,ggsci,scale_color_simpsons
road2stat,ggsci,scale_color_startrek
road2stat,ggsci,scale_color_tron
road2stat,ggsci,scale_color_tw3
road2stat,ggsci,scale_color_uchicago
road2stat,ggsci,scale_color_ucscgb
road2stat,ggsci,scale_colour_aaas
road2stat,ggsci,scale_colour_bmj
road2stat,ggsci,scale_colour_bs5
road2stat,ggsci,scale_colour_cosmic
road2stat,ggsci,scale_colour_d3
road2stat,ggsci,scale_colour_flatui
road2stat,ggsci,scale_colour_frontiers
road2stat,ggsci,scale_colour_futurama
road2stat,ggsci,scale_colour_gsea
road2stat,ggsci,scale_colour_igv
road2stat,ggsci,scale_colour_jama
road2stat,ggsci,scale_colour_jco
road2stat,ggsci,scale_colour_lancet
road2stat,ggsci,scale_colour_locuszoom
road2stat,ggsci,scale_colour_material
road2stat,ggsci,scale_colour_nejm
road2stat,ggsci,scale_colour_npg
road2stat,ggsci,scale_colour_observable
road2stat,ggsci,scale_colour_rickandmorty
road2stat,ggsci,scale_colour_simpsons
road2stat,ggsci,scale_colour_startrek
road2stat,ggsci,scale_colour_tron
road2stat,ggsci,scale_colour_tw3
road2stat,ggsci,scale_colour_uchicago
road2stat,ggsci,scale_colour_ucscgb
road2stat,ggsci,scale_fill_aaas
road2stat,ggsci,scale_fill_bmj
road2stat,ggsci,scale_fill_bs5
road2stat,ggsci,scale_fill_cosmic
road2stat,ggsci,scale_fill_d3
road2stat,ggsci,scale_fill_flatui
road2stat,ggsci,scale_fill_frontiers
road2stat,ggsci,scale_fill_futurama
road2stat,ggsci,scale_fill_gsea
road2stat,ggsci,scale_fill_igv
road2stat,ggsci,scale_fill_jama
road2stat,ggsci,scale_fill_jco
road2stat,ggsci,scale_fill_lancet
road2stat,ggsci,scale_fill_locuszoom
road2stat,ggsci,scale_fill_material
road2stat,ggsci,scale_fill_nejm
road2stat,ggsci,scale_fill_npg
road2stat,ggsci,scale_fill_observable
road2stat,ggsci,scale_fill_rickandmorty
road2stat,ggsci,scale_fill_simpsons
road2stat,ggsci,scale_fill_startrek
road2stat,ggsci,scale_fill_tron
road2stat,ggsci,scale_fill_tw3
road2stat,ggsci,scale_fill_uchicago
road2stat,ggsci,scale_fill_ucscgb
haleyjeppson,ggmosaic,GeomMosaic
haleyjeppson,ggmosaic,GeomMosaicJitter
haleyjeppson,ggmosaic,GeomMosaicText
haleyjeppson,ggmosaic,ScaleContinuousProduct
haleyjeppson,ggmosaic,StatMosaic
haleyjeppson,ggmosaic,StatMosaicJitter
haleyjeppson,ggmosaic,StatMosaicText
haleyjeppson,ggmosaic,ddecker
haleyjeppson,ggmosaic,geom_mosaic
haleyjeppson,ggmosaic,geom_mosaic_jitter
haleyjeppson,ggmosaic,geom_mosaic_text
haleyjeppson,ggmosaic,ggmosaic_app
haleyjeppson,ggmosaic,hbar
haleyjeppson,ggmosaic,hspine
haleyjeppson,ggmosaic,mosaic
haleyjeppson,ggmosaic,prodcalc
haleyjeppson,ggmosaic,product
haleyjeppson,ggmosaic,scale_x_productlist
haleyjeppson,ggmosaic,scale_y_productlist
haleyjeppson,ggmosaic,spine
haleyjeppson,ggmosaic,stat_mosaic
haleyjeppson,ggmosaic,stat_mosaic_jitter
haleyjeppson,ggmosaic,stat_mosaic_text
haleyjeppson,ggmosaic,theme_mosaic
haleyjeppson,ggmosaic,vbar
haleyjeppson,ggmosaic,vspine
kassambara,survminer,"""%++%"""
kassambara,survminer,arrange_ggsurvplots
kassambara,survminer,ggadjustedcurves
kassambara,survminer,ggcompetingrisks
kassambara,survminer,ggcoxdiagnostics
kassambara,survminer,ggcoxfunctional
kassambara,survminer,ggcoxzph
kassambara,survminer,ggcumcensor
kassambara,survminer,ggcumevents
kassambara,survminer,ggflexsurvplot
kassambara,survminer,ggforest
kassambara,survminer,ggrisktable
kassambara,survminer,ggsurvevents
kassambara,survminer,ggsurvplot
kassambara,survminer,ggsurvplot_add_all
kassambara,survminer,ggsurvplot_combine
kassambara,survminer,ggsurvplot_df
kassambara,survminer,ggsurvplot_facet
kassambara,survminer,ggsurvplot_group_by
kassambara,survminer,ggsurvplot_list
kassambara,survminer,ggsurvtable
kassambara,survminer,pairwise_survdiff
kassambara,survminer,surv_adjustedcurves
kassambara,survminer,surv_categorize
kassambara,survminer,surv_cutpoint
kassambara,survminer,surv_fit
kassambara,survminer,surv_group_by
kassambara,survminer,surv_median
kassambara,survminer,surv_pvalue
kassambara,survminer,surv_summary
kassambara,survminer,theme_cleantable
kassambara,survminer,theme_survminer
jonocarroll,ggeasy,.all_element_text
jonocarroll,ggeasy,.all_theme_els
jonocarroll,ggeasy,easy_add_legend_title
jonocarroll,ggeasy,easy_adjust_legend
jonocarroll,ggeasy,easy_all_text_color
jonocarroll,ggeasy,easy_all_text_colour
jonocarroll,ggeasy,easy_all_text_size
jonocarroll,ggeasy,easy_caption_size
jonocarroll,ggeasy,easy_center_title
jonocarroll,ggeasy,easy_change_legend
jonocarroll,ggeasy,easy_change_text
jonocarroll,ggeasy,easy_labs
jonocarroll,ggeasy,easy_legend_at
jonocarroll,ggeasy,easy_legend_size
jonocarroll,ggeasy,easy_legend_title_size
jonocarroll,ggeasy,easy_move_legend
jonocarroll,ggeasy,easy_plot_caption_size
jonocarroll,ggeasy,easy_plot_legend_size
jonocarroll,ggeasy,easy_plot_legend_title_size
jonocarroll,ggeasy,easy_plot_subtitle_size
jonocarroll,ggeasy,easy_plot_title_size
jonocarroll,ggeasy,easy_remove_axes
jonocarroll,ggeasy,easy_remove_gridlines
jonocarroll,ggeasy,easy_remove_legend
jonocarroll,ggeasy,easy_remove_legend_title
jonocarroll,ggeasy,easy_remove_x_axis
jonocarroll,ggeasy,easy_remove_x_gridlines
jonocarroll,ggeasy,easy_remove_y_axis
jonocarroll,ggeasy,easy_remove_y_gridlines
jonocarroll,ggeasy,easy_rotate_labels
jonocarroll,ggeasy,easy_rotate_legend
jonocarroll,ggeasy,easy_rotate_x_labels
jonocarroll,ggeasy,easy_rotate_y_labels
jonocarroll,ggeasy,easy_subtitle_size
jonocarroll,ggeasy,easy_text_color
jonocarroll,ggeasy,easy_text_colour
jonocarroll,ggeasy,easy_text_size
jonocarroll,ggeasy,easy_title_bold
jonocarroll,ggeasy,easy_title_plain
jonocarroll,ggeasy,easy_title_regular
jonocarroll,ggeasy,easy_title_size
jonocarroll,ggeasy,easy_x_axis_labels_size
jonocarroll,ggeasy,easy_x_axis_title_size
jonocarroll,ggeasy,easy_y_axis_labels_size
jonocarroll,ggeasy,easy_y_axis_title_size
kassambara,ggcorrplot,cor_pmat
kassambara,ggcorrplot,ggcorrplot
kassambara,ggpubr,"""%>%"""
kassambara,ggpubr,add_summary
kassambara,ggpubr,annotate_figure
kassambara,ggpubr,as_ggplot
kassambara,ggpubr,as_npc
kassambara,ggpubr,as_npcx
kassambara,ggpubr,as_npcy
kassambara,ggpubr,background_image
kassambara,ggpubr,bgcolor
kassambara,ggpubr,border
kassambara,ggpubr,change_palette
kassambara,ggpubr,clean_table_theme
kassambara,ggpubr,clean_theme
kassambara,ggpubr,colnames_style
kassambara,ggpubr,color_palette
kassambara,ggpubr,compare_means
kassambara,ggpubr,create_aes
kassambara,ggpubr,desc_statby
kassambara,ggpubr,facet
kassambara,ggpubr,fill_palette
kassambara,ggpubr,font
kassambara,ggpubr,geom_bracket
kassambara,ggpubr,geom_exec
kassambara,ggpubr,geom_pwc
kassambara,ggpubr,geom_signif
kassambara,ggpubr,get_breaks
kassambara,ggpubr,get_coord
kassambara,ggpubr,get_legend
kassambara,ggpubr,get_palette
kassambara,ggpubr,get_summary_stats
kassambara,ggpubr,ggadd
kassambara,ggpubr,ggadjust_pvalue
kassambara,ggpubr,ggarrange
kassambara,ggpubr,ggballoonplot
kassambara,ggpubr,ggbarplot
kassambara,ggpubr,ggboxplot
kassambara,ggpubr,ggdensity
kassambara,ggpubr,ggdonutchart
kassambara,ggpubr,ggdotchart
kassambara,ggpubr,ggdotplot
kassambara,ggpubr,ggecdf
kassambara,ggpubr,ggerrorplot
kassambara,ggpubr,ggexport
kassambara,ggpubr,gghistogram
kassambara,ggpubr,ggline
kassambara,ggpubr,ggmaplot
kassambara,ggpubr,ggpaired
kassambara,ggpubr,ggpar
kassambara,ggpubr,ggparagraph
kassambara,ggpubr,ggpie
kassambara,ggpubr,ggpubr_options
kassambara,ggpubr,ggqqplot
kassambara,ggpubr,ggscatter
kassambara,ggpubr,ggscatterhist
kassambara,ggpubr,ggstripchart
kassambara,ggpubr,ggsummarystats
kassambara,ggpubr,ggsummarytable
kassambara,ggpubr,ggtext
kassambara,ggpubr,ggtexttable
kassambara,ggpubr,ggviolin
kassambara,ggpubr,gradient_color
kassambara,ggpubr,gradient_fill
kassambara,ggpubr,grids
kassambara,ggpubr,group_by
kassambara,ggpubr,labs_pubr
kassambara,ggpubr,mean_ci
kassambara,ggpubr,mean_range
kassambara,ggpubr,mean_sd
kassambara,ggpubr,mean_se_
kassambara,ggpubr,median_hilow_
kassambara,ggpubr,median_iqr
kassambara,ggpubr,median_mad
kassambara,ggpubr,median_q1q3
kassambara,ggpubr,median_range
kassambara,ggpubr,mutate
kassambara,ggpubr,npc_to_data_coord
kassambara,ggpubr,rotate
kassambara,ggpubr,rotate_x_text
kassambara,ggpubr,rotate_y_text
kassambara,ggpubr,rownames_style
kassambara,ggpubr,rremove
kassambara,ggpubr,set_palette
kassambara,ggpubr,show_line_types
kassambara,ggpubr,show_point_shapes
kassambara,ggpubr,stat_anova_test
kassambara,ggpubr,stat_bracket
kassambara,ggpubr,stat_central_tendency
kassambara,ggpubr,stat_chull
kassambara,ggpubr,stat_compare_means
kassambara,ggpubr,stat_conf_ellipse
kassambara,ggpubr,stat_cor
kassambara,ggpubr,stat_friedman_test
kassambara,ggpubr,stat_kruskal_test
kassambara,ggpubr,stat_mean
kassambara,ggpubr,stat_overlay_normal_density
kassambara,ggpubr,stat_pvalue_manual
kassambara,ggpubr,stat_pwc
kassambara,ggpubr,stat_regline_equation
kassambara,ggpubr,stat_stars
kassambara,ggpubr,stat_welch_anova_test
kassambara,ggpubr,tab_add_border
kassambara,ggpubr,tab_add_footnote
kassambara,ggpubr,tab_add_hline
kassambara,ggpubr,tab_add_title
kassambara,ggpubr,tab_add_vline
kassambara,ggpubr,tab_cell_crossout
kassambara,ggpubr,tab_ncol
kassambara,ggpubr,tab_nrow
kassambara,ggpubr,table_cell_bg
kassambara,ggpubr,table_cell_font
kassambara,ggpubr,tbody_add_border
kassambara,ggpubr,tbody_style
kassambara,ggpubr,text_grob
kassambara,ggpubr,thead_add_border
kassambara,ggpubr,theme_classic2
kassambara,ggpubr,theme_cleveland
kassambara,ggpubr,theme_pubclean
kassambara,ggpubr,theme_pubr
kassambara,ggpubr,theme_transparent
kassambara,ggpubr,ttheme
kassambara,ggpubr,xscale
kassambara,ggpubr,yscale
cttobin,ggthemr,align_title_left
cttobin,ggthemr,align_title_right
cttobin,ggthemr,colour_plot
cttobin,ggthemr,darken_gradient
cttobin,ggthemr,darken_palette
cttobin,ggthemr,darken_swatch
cttobin,ggthemr,define_palette
cttobin,ggthemr,ggthemr
cttobin,ggthemr,ggthemr_palette
cttobin,ggthemr,ggthemr_reset
cttobin,ggthemr,ggthemr_swatch
cttobin,ggthemr,is_colour
cttobin,ggthemr,legend_bottom
cttobin,ggthemr,legend_left
cttobin,ggthemr,legend_right
cttobin,ggthemr,legend_top
cttobin,ggthemr,lighten_gradient
cttobin,ggthemr,lighten_palette
cttobin,ggthemr,lighten_swatch
cttobin,ggthemr,no_axes
cttobin,ggthemr,no_axes_titles
cttobin,ggthemr,no_gridlines
cttobin,ggthemr,no_horizontal_gridlines
cttobin,ggthemr,no_legend
cttobin,ggthemr,no_legend_title
cttobin,ggthemr,no_major_gridlines
cttobin,ggthemr,no_major_x_gridlines
cttobin,ggthemr,no_major_y_gridlines
cttobin,ggthemr,no_minor_gridlines
cttobin,ggthemr,no_minor_x_gridlines
cttobin,ggthemr,no_minor_y_gridlines
cttobin,ggthemr,no_ticks
cttobin,ggthemr,no_title
cttobin,ggthemr,no_vertical_gridlines
cttobin,ggthemr,no_x_axis
cttobin,ggthemr,no_x_gridlines
cttobin,ggthemr,no_x_line
cttobin,ggthemr,no_x_text
cttobin,ggthemr,no_x_ticks
cttobin,ggthemr,no_x_title
cttobin,ggthemr,no_y_axis
cttobin,ggthemr,no_y_gridlines
cttobin,ggthemr,no_y_line
cttobin,ggthemr,no_y_text
cttobin,ggthemr,no_y_ticks
cttobin,ggthemr,no_y_title
cttobin,ggthemr,random_swatch_colour
cttobin,ggthemr,reverse_gradient
cttobin,ggthemr,rotate_axes_text
cttobin,ggthemr,rotate_x_text
cttobin,ggthemr,rotate_y_text
cttobin,ggthemr,scale_colour_ggthemr_d
cttobin,ggthemr,set_swatch
cttobin,ggthemr,shuffle_swatch
cttobin,ggthemr,swatch
ggobi,ggally,"""%>%"""
ggobi,ggally,StatCross
ggobi,ggally,StatGGallyCount
ggobi,ggally,StatProp
ggobi,ggally,StatWeightedMean
ggobi,ggally,add_ref_boxes
ggobi,ggally,add_ref_lines
ggobi,ggally,add_to_ggmatrix
ggobi,ggally,brew_colors
ggobi,ggally,broomify
ggobi,ggally,eval_data_col
ggobi,ggally,fn_switch
ggobi,ggally,geom_stripped_cols
ggobi,ggally,geom_stripped_rows
ggobi,ggally,getPlot
ggobi,ggally,ggally_autopoint
ggobi,ggally,ggally_autopointDiag
ggobi,ggally,ggally_barDiag
ggobi,ggally,ggally_blank
ggobi,ggally,ggally_blankDiag
ggobi,ggally,ggally_box
ggobi,ggally,ggally_box_no_facet
ggobi,ggally,ggally_colbar
ggobi,ggally,ggally_cor
ggobi,ggally,ggally_cor_v1_5
ggobi,ggally,ggally_count
ggobi,ggally,ggally_countDiag
ggobi,ggally,ggally_cross
ggobi,ggally,ggally_crosstable
ggobi,ggally,ggally_density
ggobi,ggally,ggally_densityDiag
ggobi,ggally,ggally_denstrip
ggobi,ggally,ggally_diagAxis
ggobi,ggally,ggally_dot
ggobi,ggally,ggally_dot_and_box
ggobi,ggally,ggally_dot_no_facet
ggobi,ggally,ggally_facetbar
ggobi,ggally,ggally_facetdensity
ggobi,ggally,ggally_facetdensitystrip
ggobi,ggally,ggally_facethist
ggobi,ggally,ggally_na
ggobi,ggally,ggally_naDiag
ggobi,ggally,ggally_nostic_cooksd
ggobi,ggally,ggally_nostic_hat
ggobi,ggally,ggally_nostic_resid
ggobi,ggally,ggally_nostic_se_fit
ggobi,ggally,ggally_nostic_sigma
ggobi,ggally,ggally_nostic_std_resid
ggobi,ggally,ggally_points
ggobi,ggally,ggally_ratio
ggobi,ggally,ggally_rowbar
ggobi,ggally,ggally_smooth
ggobi,ggally,ggally_smooth_lm
ggobi,ggally,ggally_smooth_loess
ggobi,ggally,ggally_statistic
ggobi,ggally,ggally_summarise_by
ggobi,ggally,ggally_table
ggobi,ggally,ggally_tableDiag
ggobi,ggally,ggally_text
ggobi,ggally,ggally_trends
ggobi,ggally,ggbivariate
ggobi,ggally,ggcoef
ggobi,ggally,ggcoef_compare
ggobi,ggally,ggcoef_model
ggobi,ggally,ggcoef_multinom
ggobi,ggally,ggcoef_plot
ggobi,ggally,ggcorr
ggobi,ggally,ggduo
ggobi,ggally,ggfacet
ggobi,ggally,gglegend
ggobi,ggally,ggmatrix
ggobi,ggally,ggmatrix_gtable
ggobi,ggally,ggmatrix_location
ggobi,ggally,ggmatrix_progress
ggobi,ggally,ggnet
ggobi,ggally,ggnet2
ggobi,ggally,ggnetworkmap
ggobi,ggally,ggnostic
ggobi,ggally,ggpairs
ggobi,ggally,ggparcoord
ggobi,ggally,ggscatmat
ggobi,ggally,ggsurv
ggobi,ggally,ggtable
ggobi,ggally,ggts
ggobi,ggally,glyphplot
ggobi,ggally,glyphs
ggobi,ggally,grab_legend
ggobi,ggally,is.glyphplot
ggobi,ggally,is_character_column
ggobi,ggally,is_horizontal
ggobi,ggally,lowertriangle
ggobi,ggally,mapping_color_to_fill
ggobi,ggally,mapping_string
ggobi,ggally,mapping_swap_x_y
ggobi,ggally,max1
ggobi,ggally,mean0
ggobi,ggally,min0
ggobi,ggally,model_beta_label
ggobi,ggally,model_beta_variables
ggobi,ggally,model_response_variables
ggobi,ggally,print_if_interactive
ggobi,ggally,putPlot
ggobi,ggally,range01
ggobi,ggally,remove_color_unless_equal
ggobi,ggally,rescale01
ggobi,ggally,rescale11
ggobi,ggally,scatmat
ggobi,ggally,signif_stars
ggobi,ggally,stat_cross
ggobi,ggally,stat_ggally_count
ggobi,ggally,stat_prop
ggobi,ggally,stat_weighted_mean
ggobi,ggally,uppertriangle
ggobi,ggally,v1_ggmatrix_theme
ggobi,ggally,vig_ggally
ggobi,ggally,weighted_mean_sd
ggobi,ggally,weighted_median_iqr
ggobi,ggally,wrap
ggobi,ggally,wrap_fn_with_param_arg
ggobi,ggally,wrap_fn_with_params
ggobi,ggally,wrapp
omarwagih,ggseqlogo,geom_logo
omarwagih,ggseqlogo,ggseqlogo
omarwagih,ggseqlogo,list_col_schemes
omarwagih,ggseqlogo,list_fonts
omarwagih,ggseqlogo,make_col_scheme
omarwagih,ggseqlogo,theme_logo
Selbosh,ggChernoff,chernoffGrob
Selbosh,ggChernoff,geom_chernoff
Selbosh,ggChernoff,scale_brow
Selbosh,ggChernoff,scale_brow_continuous
Selbosh,ggChernoff,scale_eyes
Selbosh,ggChernoff,scale_eyes_continuous
Selbosh,ggChernoff,scale_smile
Selbosh,ggChernoff,scale_smile_continuous
clauswilke,ggridges,GeomDensityLine
clauswilke,ggridges,GeomDensityRidges
clauswilke,ggridges,GeomDensityRidges2
clauswilke,ggridges,GeomDensityRidgesGradient
clauswilke,ggridges,GeomRidgeline
clauswilke,ggridges,GeomRidgelineGradient
clauswilke,ggridges,GeomVRidgeline
clauswilke,ggridges,PositionPointsJitter
clauswilke,ggridges,PositionPointsSina
clauswilke,ggridges,PositionRaincloud
clauswilke,ggridges,ScaleCyclical
clauswilke,ggridges,StatBinline
clauswilke,ggridges,StatDensityRidges
clauswilke,ggridges,cyclical_scale
clauswilke,ggridges,geom_density_line
clauswilke,ggridges,geom_density_ridges
clauswilke,ggridges,geom_density_ridges2
clauswilke,ggridges,geom_density_ridges_gradient
clauswilke,ggridges,geom_ridgeline
clauswilke,ggridges,geom_ridgeline_gradient
clauswilke,ggridges,geom_vridgeline
clauswilke,ggridges,position_points_jitter
clauswilke,ggridges,position_points_sina
clauswilke,ggridges,position_raincloud
